Avg. price,Close,High,LTQ,LTT,Low,Lower circuit,Open,Upper circuit,Volume,change,exchange,holdings,ltp,symbol,timestamp,total_bids,total_offers
919.05,906.05,923.45,10,2020-04-27 09:21:34,914.20,815.45,914.20,996.65,"1,53,913",1.34 %,NSE,33,918.20,TITAN,2020-04-27 09:21:35.798944,"1,48,302","1,56,119"
919.05,906.05,923.45,15,2020-04-27 09:21:34,914.20,815.45,914.20,996.65,"1,53,928",1.35 %,NSE,33,918.25,TITAN,2020-04-27 09:21:36.799543,"1,48,476","1,56,435"
919.05,906.05,923.45,1,2020-04-27 09:21:36,914.20,815.45,914.20,996.65,"1,54,053",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:21:37.800449,"1,48,940","1,55,159"
919.05,906.05,923.45,2,2020-04-27 09:21:36,914.20,815.45,914.20,996.65,"1,54,054",1.41 %,NSE,33,918.85,TITAN,2020-04-27 09:21:38.801318,"1,50,558","1,55,909"
919.05,906.05,923.45,100,2020-04-27 09:21:38,914.20,815.45,914.20,996.65,"1,54,920",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:21:39.803961,"1,50,980","1,55,176"
919.05,906.05,923.45,10,2020-04-27 09:21:39,914.20,815.45,914.20,996.65,"1,56,054",1.61 %,NSE,33,920.60,TITAN,2020-04-27 09:21:40.825178,"1,53,965","1,50,226"
919.06,906.05,923.45,11,2020-04-27 09:21:40,914.20,815.45,914.20,996.65,"1,56,809",1.61 %,NSE,33,920.60,TITAN,2020-04-27 09:21:41.826066,"1,53,119","1,52,048"
919.06,906.05,923.45,9,2020-04-27 09:21:42,914.20,815.45,914.20,996.65,"1,57,152",1.56 %,NSE,33,920.20,TITAN,2020-04-27 09:21:42.826895,"1,52,857","1,52,169"
919.06,906.05,923.45,47,2020-04-27 09:21:42,914.20,815.45,914.20,996.65,"1,57,203",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:21:43.827432,"1,52,885","1,52,857"
919.07,906.05,923.45,5,2020-04-27 09:21:43,914.20,815.45,914.20,996.65,"1,57,710",1.62 %,NSE,33,920.75,TITAN,2020-04-27 09:21:44.828364,"1,52,506","1,53,244"
919.07,906.05,923.45,9,2020-04-27 09:21:44,914.20,815.45,914.20,996.65,"1,57,746",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:21:45.829294,"1,51,486","1,52,825"
919.07,906.05,923.45,5,2020-04-27 09:21:45,914.20,815.45,914.20,996.65,"1,57,846",1.49 %,NSE,33,919.55,TITAN,2020-04-27 09:21:46.830091,"1,51,409","1,53,174"
919.07,906.05,923.45,1,2020-04-27 09:21:47,914.20,815.45,914.20,996.65,"1,57,894",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:21:47.831001,"1,52,137","1,53,608"
919.07,906.05,923.45,2,2020-04-27 09:21:48,914.20,815.45,914.20,996.65,"1,57,973",1.59 %,NSE,33,920.45,TITAN,2020-04-27 09:21:48.831908,"1,52,335","1,53,841"
919.07,906.05,923.45,3,2020-04-27 09:21:48,914.20,815.45,914.20,996.65,"1,57,976",1.55 %,NSE,33,920.05,TITAN,2020-04-27 09:21:49.832771,"1,52,037","1,54,482"
919.07,906.05,923.45,18,2020-04-27 09:21:48,914.20,815.45,914.20,996.65,"1,57,976",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:21:50.833746,"1,52,037","1,54,482"
919.07,906.05,923.45,38,2020-04-27 09:21:50,914.20,815.45,914.20,996.65,"1,58,200",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:21:51.833925,"1,52,471","1,54,018"
919.07,906.05,923.45,20,2020-04-27 09:21:51,914.20,815.45,914.20,996.65,"1,58,332",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:21:52.834787,"1,52,304","1,54,773"
919.07,906.05,923.45,11,2020-04-27 09:21:52,914.20,815.45,914.20,996.65,"1,58,363",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:21:53.835607,"1,52,775","1,54,630"
919.07,906.05,923.45,30,2020-04-27 09:21:53,914.20,815.45,914.20,996.65,"1,58,465",1.46 %,NSE,33,919.30,TITAN,2020-04-27 09:21:54.836422,"1,50,614","1,55,661"
919.07,906.05,923.45,100,2020-04-27 09:21:54,914.20,815.45,914.20,996.65,"1,58,516",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:21:55.837221,"1,51,226","1,55,987"
919.07,906.05,923.45,98,2020-04-27 09:21:55,914.20,815.45,914.20,996.65,"1,59,016",1.34 %,NSE,33,918.15,TITAN,2020-04-27 09:21:56.838041,"1,50,983","1,58,030"
919.07,906.05,923.45,50,2020-04-27 09:21:56,914.20,815.45,914.20,996.65,"1,59,142",1.33 %,NSE,33,918.10,TITAN,2020-04-27 09:21:57.838930,"1,50,631","1,57,927"
919.07,906.05,923.45,5,2020-04-27 09:21:57,914.20,815.45,914.20,996.65,"1,59,157",1.40 %,NSE,33,918.70,TITAN,2020-04-27 09:21:58.839479,"1,49,848","1,57,409"
919.07,906.05,923.45,5,2020-04-27 09:21:57,914.20,815.45,914.20,996.65,"1,59,157",1.40 %,NSE,33,918.70,TITAN,2020-04-27 09:21:59.840307,"1,49,848","1,57,409"
919.07,906.05,923.45,5,2020-04-27 09:21:59,914.20,815.45,914.20,996.65,"1,59,281",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:22:00.841221,"1,50,314","1,56,270"
919.07,906.05,923.45,5,2020-04-27 09:21:59,914.20,815.45,914.20,996.65,"1,59,281",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:22:01.843807,"1,50,314","1,56,270"
919.07,906.05,923.45,5,2020-04-27 09:21:59,914.20,815.45,914.20,996.65,"1,59,281",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:22:02.856058,"1,50,555","1,56,398"
919.07,906.05,923.45,16,2020-04-27 09:22:02,914.20,815.45,914.20,996.65,"1,59,347",1.43 %,NSE,33,919.05,TITAN,2020-04-27 09:22:03.856978,"1,49,922","1,56,604"
919.07,906.05,923.45,2,2020-04-27 09:22:03,914.20,815.45,914.20,996.65,"1,59,383",1.44 %,NSE,33,919.10,TITAN,2020-04-27 09:22:04.857832,"1,50,592","1,55,692"
919.07,906.05,923.45,2,2020-04-27 09:22:04,914.20,815.45,914.20,996.65,"1,59,460",1.44 %,NSE,33,919.10,TITAN,2020-04-27 09:22:05.858740,"1,50,562","1,56,692"
919.07,906.05,923.45,72,2020-04-27 09:22:04,914.20,815.45,914.20,996.65,"1,59,460",1.49 %,NSE,33,919.55,TITAN,2020-04-27 09:22:06.859639,"1,50,434","1,57,567"
919.07,906.05,923.45,1,2020-04-27 09:22:06,914.20,815.45,914.20,996.65,"1,59,673",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:07.860464,"1,50,537","1,58,554"
919.07,906.05,923.45,2,2020-04-27 09:22:07,914.20,815.45,914.20,996.65,"1,59,755",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:22:08.861378,"1,52,155","1,58,979"
919.07,906.05,923.45,5,2020-04-27 09:22:09,914.20,815.45,914.20,996.65,"1,59,760",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:22:09.862107,"1,54,516","1,58,013"
919.07,906.05,923.45,5,2020-04-27 09:22:09,914.20,815.45,914.20,996.65,"1,59,760",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:22:10.862964,"1,55,332","1,58,524"
919.07,906.05,923.45,2,2020-04-27 09:22:11,914.20,815.45,914.20,996.65,"1,59,826",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:11.863502,"1,56,390","1,57,774"
919.07,906.05,923.45,20,2020-04-27 09:22:11,914.20,815.45,914.20,996.65,"1,59,851",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:22:12.867132,"1,56,510","1,57,817"
919.07,906.05,923.45,4,2020-04-27 09:22:13,914.20,815.45,914.20,996.65,"1,59,963",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:22:13.892981,"1,56,363","1,59,367"
919.07,906.05,923.45,4,2020-04-27 09:22:13,914.20,815.45,914.20,996.65,"1,59,967",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:22:14.893862,"1,55,892","1,59,879"
919.07,906.05,923.45,10,2020-04-27 09:22:13,914.20,815.45,914.20,996.65,"1,59,967",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:15.894733,"1,56,039","1,59,139"
919.07,906.05,923.45,45,2020-04-27 09:22:15,914.20,815.45,914.20,996.65,"1,60,137",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:16.895430,"1,56,699","1,59,169"
919.07,906.05,923.45,45,2020-04-27 09:22:16,914.20,815.45,914.20,996.65,"1,60,198",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:17.896329,"1,56,214","1,59,118"
919.07,906.05,923.45,16,2020-04-27 09:22:17,914.20,815.45,914.20,996.65,"1,60,273",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:18.897232,"1,56,356","1,59,391"
919.07,906.05,923.45,8,2020-04-27 09:22:18,914.20,815.45,914.20,996.65,"1,60,291",1.46 %,NSE,33,919.30,TITAN,2020-04-27 09:22:19.898062,"1,56,521","1,60,186"
919.07,906.05,923.45,1,2020-04-27 09:22:19,914.20,815.45,914.20,996.65,"1,60,443",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:20.898884,"1,56,359","1,60,824"
919.07,906.05,923.45,3,2020-04-27 09:22:20,914.20,815.45,914.20,996.65,"1,60,493",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:21.899788,"1,56,424","1,60,703"
919.07,906.05,923.45,5,2020-04-27 09:22:21,914.20,815.45,914.20,996.65,"1,60,503",1.52 %,NSE,33,919.85,TITAN,2020-04-27 09:22:22.900584,"1,56,406","1,61,393"
919.07,906.05,923.45,5,2020-04-27 09:22:22,914.20,815.45,914.20,996.65,"1,60,519",1.52 %,NSE,33,919.85,TITAN,2020-04-27 09:22:23.902469,"1,56,686","1,61,186"
919.07,906.05,923.45,50,2020-04-27 09:22:24,914.20,815.45,914.20,996.65,"1,60,698",1.52 %,NSE,33,919.80,TITAN,2020-04-27 09:22:24.950383,"1,56,695","1,61,151"
919.07,906.05,923.45,5,2020-04-27 09:22:25,914.20,815.45,914.20,996.65,"1,60,710",1.50 %,NSE,33,919.65,TITAN,2020-04-27 09:22:25.951530,"1,56,575","1,60,246"
919.07,906.05,923.45,5,2020-04-27 09:22:25,914.20,815.45,914.20,996.65,"1,60,710",1.50 %,NSE,33,919.65,TITAN,2020-04-27 09:22:26.952457,"1,56,575","1,60,246"
919.07,906.05,923.45,8,2020-04-27 09:22:27,914.20,815.45,914.20,996.65,"1,60,885",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:27.953341,"1,56,536","1,60,579"
919.07,906.05,923.45,12,2020-04-27 09:22:28,914.20,815.45,914.20,996.65,"1,60,904",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:28.954273,"1,56,305","1,60,621"
919.07,906.05,923.45,12,2020-04-27 09:22:28,914.20,815.45,914.20,996.65,"1,60,904",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:29.955181,"1,56,305","1,60,621"
919.07,906.05,923.45,5,2020-04-27 09:22:28,914.20,815.45,914.20,996.65,"1,60,904",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:30.956059,"1,56,134","1,60,893"
919.07,906.05,923.45,47,2020-04-27 09:22:28,914.20,815.45,914.20,996.65,"1,60,904",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:31.956890,"1,56,134","1,60,893"
919.07,906.05,923.45,30,2020-04-27 09:22:31,914.20,815.45,914.20,996.65,"1,61,326",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:22:32.957704,"1,57,483","1,60,473"
919.08,906.05,923.45,20,2020-04-27 09:22:32,914.20,815.45,914.20,996.65,"1,62,217",1.53 %,NSE,33,919.90,TITAN,2020-04-27 09:22:33.958573,"1,57,316","1,61,704"
919.08,906.05,923.45,1,2020-04-27 09:22:33,914.20,815.45,914.20,996.65,"1,62,318",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:34.962975,"1,57,129","1,61,664"
919.08,906.05,923.45,6,2020-04-27 09:22:34,914.20,815.45,914.20,996.65,"1,62,348",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:36.019014,"1,57,522","1,61,542"
919.08,906.05,923.45,1,2020-04-27 09:22:34,914.20,815.45,914.20,996.65,"1,62,348",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:37.019930,"1,57,522","1,61,542"
919.08,906.05,923.45,25,2020-04-27 09:22:36,914.20,815.45,914.20,996.65,"1,62,496",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:38.020821,"1,58,093","1,61,753"
919.08,906.05,923.45,20,2020-04-27 09:22:38,914.20,815.45,914.20,996.65,"1,63,466",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:39.021656,"1,58,127","1,58,738"
919.08,906.05,923.45,20,2020-04-27 09:22:38,914.20,815.45,914.20,996.65,"1,63,466",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:40.022556,"1,58,127","1,58,738"
919.09,906.05,923.45,1,2020-04-27 09:22:39,914.20,815.45,914.20,996.65,"1,63,890",1.56 %,NSE,33,920.20,TITAN,2020-04-27 09:22:41.023483,"1,57,826","1,60,731"
919.09,906.05,923.45,22,2020-04-27 09:22:40,914.20,815.45,914.20,996.65,"1,63,982",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:42.024386,"1,58,818","1,62,818"
919.09,906.05,923.45,22,2020-04-27 09:22:40,914.20,815.45,914.20,996.65,"1,63,982",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:22:43.025261,"1,58,818","1,62,818"
919.09,906.05,923.45,10,2020-04-27 09:22:42,914.20,815.45,914.20,996.65,"1,64,107",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:44.026107,"1,59,100","1,61,385"
919.09,906.05,923.45,30,2020-04-27 09:22:43,914.20,815.45,914.20,996.65,"1,64,134",1.61 %,NSE,33,920.60,TITAN,2020-04-27 09:22:45.026853,"1,58,862","1,61,339"
919.09,906.05,923.45,30,2020-04-27 09:22:44,914.20,815.45,914.20,996.65,"1,64,276",1.61 %,NSE,33,920.60,TITAN,2020-04-27 09:22:46.031192,"1,59,596","1,59,871"
919.09,906.05,923.45,4,2020-04-27 09:22:46,914.20,815.45,914.20,996.65,"1,64,482",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:47.031291,"1,59,909","1,61,428"
919.09,906.05,923.45,94,2020-04-27 09:22:46,914.20,815.45,914.20,996.65,"1,64,714",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:48.031536,"1,59,648","1,60,785"
919.09,906.05,923.45,94,2020-04-27 09:22:46,914.20,815.45,914.20,996.65,"1,64,714",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:49.032405,"1,59,648","1,60,785"
919.10,906.05,923.45,23,2020-04-27 09:22:49,914.20,815.45,914.20,996.65,"1,65,919",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:50.033244,"1,58,529","1,62,007"
919.10,906.05,923.45,23,2020-04-27 09:22:49,914.20,815.45,914.20,996.65,"1,65,919",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:51.034159,"1,58,529","1,62,007"
919.10,906.05,923.45,8,2020-04-27 09:22:50,914.20,815.45,914.20,996.65,"1,65,982",1.57 %,NSE,33,920.25,TITAN,2020-04-27 09:22:52.035043,"1,58,517","1,62,309"
919.10,906.05,923.45,32,2020-04-27 09:22:51,914.20,815.45,914.20,996.65,"1,66,180",1.56 %,NSE,33,920.15,TITAN,2020-04-27 09:22:53.035949,"1,58,709","1,62,525"
919.11,906.05,923.45,10,2020-04-27 09:22:52,914.20,815.45,914.20,996.65,"1,66,352",1.50 %,NSE,33,919.65,TITAN,2020-04-27 09:22:54.036835,"1,58,718","1,63,060"
919.11,906.05,923.45,2,2020-04-27 09:22:53,914.20,815.45,914.20,996.65,"1,66,356",1.50 %,NSE,33,919.65,TITAN,2020-04-27 09:22:55.037672,"1,58,512","1,63,148"
919.11,906.05,923.45,26,2020-04-27 09:22:53,914.20,815.45,914.20,996.65,"1,66,356",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:56.038533,"1,58,512","1,63,148"
919.11,906.05,923.45,2,2020-04-27 09:22:55,914.20,815.45,914.20,996.65,"1,66,503",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:57.046350,"1,58,809","1,62,392"
919.11,906.05,923.45,2,2020-04-27 09:22:55,914.20,815.45,914.20,996.65,"1,66,503",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:22:58.047795,"1,58,809","1,62,392"
919.11,906.05,923.45,7,2020-04-27 09:22:57,914.20,815.45,914.20,996.65,"1,66,613",1.51 %,NSE,33,919.70,TITAN,2020-04-27 09:22:59.048694,"1,58,695","1,62,689"
919.11,906.05,923.45,3,2020-04-27 09:22:59,914.20,815.45,914.20,996.65,"1,66,624",1.50 %,NSE,33,919.65,TITAN,2020-04-27 09:23:00.049541,"1,58,458","1,62,710"
919.11,906.05,923.45,98,2020-04-27 09:23:00,914.20,815.45,914.20,996.65,"1,66,766",1.51 %,NSE,33,919.75,TITAN,2020-04-27 09:23:01.050429,"1,58,402","1,63,050"
919.11,906.05,923.45,2,2020-04-27 09:23:01,914.20,815.45,914.20,996.65,"1,67,001",1.61 %,NSE,33,920.60,TITAN,2020-04-27 09:23:02.051352,"1,58,945","1,62,727"
919.11,906.05,923.45,4,2020-04-27 09:23:02,914.20,815.45,914.20,996.65,"1,67,051",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:23:03.052186,"1,59,072","1,62,410"
919.11,906.05,923.45,4,2020-04-27 09:23:02,914.20,815.45,914.20,996.65,"1,67,051",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:23:04.053112,"1,59,072","1,62,410"
919.11,906.05,923.45,50,2020-04-27 09:23:04,914.20,815.45,914.20,996.65,"1,67,205",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:23:05.053999,"1,57,355","1,64,911"
919.11,906.05,923.45,50,2020-04-27 09:23:04,914.20,815.45,914.20,996.65,"1,67,205",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:23:06.054910,"1,57,355","1,64,911"
919.11,906.05,923.45,30,2020-04-27 09:23:05,914.20,815.45,914.20,996.65,"1,67,396",1.48 %,NSE,33,919.50,TITAN,2020-04-27 09:23:07.055814,"1,56,990","1,66,443"
919.11,906.05,923.45,7,2020-04-27 09:23:06,914.20,815.45,914.20,996.65,"1,67,446",1.50 %,NSE,33,919.60,TITAN,2020-04-27 09:23:08.056657,"1,57,057","1,66,023"
919.11,906.05,923.45,37,2020-04-27 09:23:08,914.20,815.45,914.20,996.65,"1,67,711",1.44 %,NSE,33,919.10,TITAN,2020-04-27 09:23:09.151262,"1,57,375","1,66,408"
919.11,906.05,923.45,37,2020-04-27 09:23:08,914.20,815.45,914.20,996.65,"1,67,711",1.44 %,NSE,33,919.10,TITAN,2020-04-27 09:23:10.152184,"1,57,375","1,66,408"
919.11,906.05,923.45,8,2020-04-27 09:23:09,914.20,815.45,914.20,996.65,"1,67,938",1.52 %,NSE,33,919.80,TITAN,2020-04-27 09:23:11.153079,"1,57,461","1,66,237"
919.11,906.05,923.45,4,2020-04-27 09:23:11,914.20,815.45,914.20,996.65,"1,67,961",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:12.153977,"1,57,644","1,64,329"
919.11,906.05,923.45,4,2020-04-27 09:23:11,914.20,815.45,914.20,996.65,"1,67,961",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:13.154875,"1,57,644","1,64,329"
919.11,906.05,923.45,66,2020-04-27 09:23:11,914.20,815.45,914.20,996.65,"1,67,961",1.67 %,NSE,33,921.15,TITAN,2020-04-27 09:23:14.155785,"1,57,679","1,65,372"
919.15,906.05,923.45,20,2020-04-27 09:23:14,914.20,815.45,914.20,996.65,"1,72,698",1.59 %,NSE,33,920.50,TITAN,2020-04-27 09:23:15.156680,"1,59,000","1,61,528"
919.15,906.05,923.45,20,2020-04-27 09:23:14,914.20,815.45,914.20,996.65,"1,72,698",1.59 %,NSE,33,920.50,TITAN,2020-04-27 09:23:16.157583,"1,59,000","1,61,528"
919.15,906.05,923.45,41,2020-04-27 09:23:15,914.20,815.45,914.20,996.65,"1,72,786",1.63 %,NSE,33,920.80,TITAN,2020-04-27 09:23:17.158466,"1,59,155","1,60,699"
919.16,906.05,923.45,2,2020-04-27 09:23:17,914.20,815.45,914.20,996.65,"1,73,611",1.68 %,NSE,33,921.25,TITAN,2020-04-27 09:23:18.159374,"1,58,941","1,62,567"
919.16,906.05,923.45,2,2020-04-27 09:23:17,914.20,815.45,914.20,996.65,"1,73,611",1.68 %,NSE,33,921.25,TITAN,2020-04-27 09:23:19.165535,"1,58,941","1,62,567"
919.16,906.05,923.45,7,2020-04-27 09:23:18,914.20,815.45,914.20,996.65,"1,73,642",1.59 %,NSE,33,920.45,TITAN,2020-04-27 09:23:20.165784,"1,58,930","1,62,445"
919.16,906.05,923.45,80,2020-04-27 09:23:19,914.20,815.45,914.20,996.65,"1,73,755",1.59 %,NSE,33,920.50,TITAN,2020-04-27 09:23:21.166682,"1,59,277","1,61,795"
919.17,906.05,923.45,3,2020-04-27 09:23:21,914.20,815.45,914.20,996.65,"1,74,566",1.55 %,NSE,33,920.05,TITAN,2020-04-27 09:23:22.167522,"1,58,771","1,61,985"
919.17,906.05,923.45,1,2020-04-27 09:23:22,914.20,815.45,914.20,996.65,"1,74,713",1.54 %,NSE,33,920.00,TITAN,2020-04-27 09:23:23.168409,"1,57,413","1,62,081"
919.17,906.05,923.45,4,2020-04-27 09:23:23,914.20,815.45,914.20,996.65,"1,74,800",1.56 %,NSE,33,920.20,TITAN,2020-04-27 09:23:24.169299,"1,57,689","1,61,958"
919.17,906.05,923.45,4,2020-04-27 09:23:23,914.20,815.45,914.20,996.65,"1,74,800",1.56 %,NSE,33,920.20,TITAN,2020-04-27 09:23:25.170137,"1,57,689","1,61,958"
919.19,906.05,923.45,2,2020-04-27 09:23:25,914.20,815.45,914.20,996.65,"1,76,552",1.63 %,NSE,33,920.80,TITAN,2020-04-27 09:23:26.171050,"1,59,037","1,60,565"
919.20,906.05,923.45,25,2020-04-27 09:23:26,914.20,815.45,914.20,996.65,"1,77,011",1.63 %,NSE,33,920.85,TITAN,2020-04-27 09:23:27.171938,"1,59,645","1,63,076"
919.20,906.05,923.45,25,2020-04-27 09:23:26,914.20,815.45,914.20,996.65,"1,77,011",1.63 %,NSE,33,920.85,TITAN,2020-04-27 09:23:28.172850,"1,59,645","1,63,076"
919.20,906.05,923.45,1,2020-04-27 09:23:28,914.20,815.45,914.20,996.65,"1,77,575",1.68 %,NSE,33,921.25,TITAN,2020-04-27 09:23:29.173918,"1,61,010","1,61,758"
919.20,906.05,923.45,71,2020-04-27 09:23:28,914.20,815.45,914.20,996.65,"1,77,665",1.68 %,NSE,33,921.30,TITAN,2020-04-27 09:23:30.180984,"1,61,507","1,61,759"
919.20,906.05,923.45,71,2020-04-27 09:23:28,914.20,815.45,914.20,996.65,"1,77,665",1.68 %,NSE,33,921.30,TITAN,2020-04-27 09:23:31.181189,"1,61,507","1,61,759"
919.21,906.05,923.45,68,2020-04-27 09:23:31,914.20,815.45,914.20,996.65,"1,78,423",1.63 %,NSE,33,920.80,TITAN,2020-04-27 09:23:32.182073,"1,60,017","1,61,016"
919.21,906.05,923.45,40,2020-04-27 09:23:32,914.20,815.45,914.20,996.65,"1,78,647",1.62 %,NSE,33,920.70,TITAN,2020-04-27 09:23:33.182964,"1,60,635","1,61,090"
919.21,906.05,923.45,40,2020-04-27 09:23:32,914.20,815.45,914.20,996.65,"1,78,647",1.62 %,NSE,33,920.70,TITAN,2020-04-27 09:23:34.183784,"1,60,635","1,61,090"
919.22,906.05,923.45,25,2020-04-27 09:23:34,914.20,815.45,914.20,996.65,"1,79,821",1.53 %,NSE,33,919.95,TITAN,2020-04-27 09:23:35.184681,"1,60,526","1,62,432"
919.23,906.05,923.45,10,2020-04-27 09:23:35,914.20,815.45,914.20,996.65,"1,80,252",1.56 %,NSE,33,920.15,TITAN,2020-04-27 09:23:36.185564,"1,60,075","1,62,701"
919.23,906.05,923.45,10,2020-04-27 09:23:35,914.20,815.45,914.20,996.65,"1,80,252",1.56 %,NSE,33,920.15,TITAN,2020-04-27 09:23:37.186470,"1,60,075","1,62,701"
919.23,906.05,923.45,1,2020-04-27 09:23:36,914.20,815.45,914.20,996.65,"1,80,677",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:38.187373,"1,56,949","1,64,856"
919.23,906.05,923.45,40,2020-04-27 09:23:38,914.20,815.45,914.20,996.65,"1,81,197",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:39.188278,"1,56,780","1,66,985"
919.23,906.05,923.45,40,2020-04-27 09:23:38,914.20,815.45,914.20,996.65,"1,81,197",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:40.189190,"1,56,780","1,66,985"
919.23,906.05,923.45,5,2020-04-27 09:23:40,914.20,815.45,914.20,996.65,"1,81,304",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:23:41.191948,"1,56,406","1,66,790"
919.23,906.05,923.45,10,2020-04-27 09:23:41,914.20,815.45,914.20,996.65,"1,81,572",1.48 %,NSE,33,919.45,TITAN,2020-04-27 09:23:42.192169,"1,56,584","1,65,714"
919.23,906.05,923.45,3,2020-04-27 09:23:41,914.20,815.45,914.20,996.65,"1,81,596",1.43 %,NSE,33,919.00,TITAN,2020-04-27 09:23:43.193040,"1,57,156","1,66,060"
919.23,906.05,923.45,30,2020-04-27 09:23:43,914.20,815.45,914.20,996.65,"1,81,675",1.42 %,NSE,33,918.90,TITAN,2020-04-27 09:23:44.193943,"1,56,896","1,67,046"
919.23,906.05,923.45,3,2020-04-27 09:23:43,914.20,815.45,914.20,996.65,"1,81,730",1.41 %,NSE,33,918.80,TITAN,2020-04-27 09:23:45.194846,"1,56,159","1,68,076"
919.23,906.05,923.45,20,2020-04-27 09:23:45,914.20,815.45,914.20,996.65,"1,82,023",1.34 %,NSE,33,918.15,TITAN,2020-04-27 09:23:46.195803,"1,55,196","1,68,832"
919.23,906.05,923.45,99,2020-04-27 09:23:46,914.20,815.45,914.20,996.65,"1,82,256",1.32 %,NSE,33,918.00,TITAN,2020-04-27 09:23:47.196711,"1,54,963","1,69,758"
919.23,906.05,923.45,2,2020-04-27 09:23:47,914.20,815.45,914.20,996.65,"1,82,327",1.39 %,NSE,33,918.60,TITAN,2020-04-27 09:23:48.197618,"1,55,227","1,70,422"
919.23,906.05,923.45,2,2020-04-27 09:23:47,914.20,815.45,914.20,996.65,"1,82,327",1.39 %,NSE,33,918.60,TITAN,2020-04-27 09:23:49.198522,"1,55,227","1,70,422"
919.22,906.05,923.45,15,2020-04-27 09:23:48,914.20,815.45,914.20,996.65,"1,82,477",1.32 %,NSE,33,918.00,TITAN,2020-04-27 09:23:50.199444,"1,55,175","1,71,218"
919.22,906.05,923.45,100,2020-04-27 09:23:50,914.20,815.45,914.20,996.65,"1,82,592",1.32 %,NSE,33,918.00,TITAN,2020-04-27 09:23:51.200345,"1,55,762","1,71,779"
919.22,906.05,923.45,100,2020-04-27 09:23:50,914.20,815.45,914.20,996.65,"1,82,592",1.32 %,NSE,33,918.00,TITAN,2020-04-27 09:23:52.202329,"1,55,762","1,71,779"
